product_id,product_name,category,brand,unit_price_ngn,supplier_id
P05897,Peak Product 5897,Frozen Foods,Indomie,13832.78,S05781
P05898,Indomie Product 5898,Beverages,Golden Penny,17684.79,S09259
P05899,Dettol Product 5899,Food,Nestle,14468.66,S03240
P05900,Dettol Product 5900,Frozen Foods,Power Oil,12736.92,S09723
P05901,Peak Product 5901,Toiletries,Power Oil,22879.24,S02047
P05902,Peak Product 5902,Dairy,Golden Penny,20091.39,S07269
P05903,Peak Product 5903,Toiletries,Indomie,24345.17,S07646
P05904,Power Oil Product 5904,Dairy,Nestle,17460.58,S01814
P05905,Nestle Product 5905,Beverages,Nestle,14119.95,S07664
P05906,Golden Penny Product 5906,Frozen Foods,Milo,4129.59,S02135
P05907,Power Oil Product 5907,Frozen Foods,Peak,13024.86,S08937
P05908,Golden Penny Product 5908,Cleaning,Peak,4609.87,S09423
P05909,Dettol Product 5909,Cleaning,Dettol,6043.73,S07115
P05910,Dettol Product 5910,Dairy,Indomie,22070.34,S04226
P05911,Nestle Product 5911,Beverages,Nestle,5099.31,S05614
P05912,Nestle Product 5912,Frozen Foods,Dettol,13068.52,S02700
P05913,Milo Product 5913,Toiletries,Dettol,2935.88,S06654
P05914,Nestle Product 5914,Beverages,Dangote,20905.96,S09362
P05915,Dangote Product 5915,Beverages,Nestle,23216.78,S00308
P05916,Nestle Product 5916,Beverages,Nestle,11878.33,S06861
P05917,Dangote Product 5917,Cleaning,Dangote,18080.68,S09300
P05918,Nestle Product 5918,Food,Peak,10589.97,S05806
P05919,Dettol Product 5919,Beverages,Dettol,10496.95,S04719
P05920,Indomie Product 5920,Dairy,Milo,17424.17,S02268
P05921,Indomie Product 5921,Toiletries,Nestle,14928.7,S00542
P05922,Golden Penny Product 5922,Dairy,Golden Penny,1515.67,S01385
P05923,Nestle Product 5923,Cleaning,Dangote,22826.8,S05441
P05924,Indomie Product 5924,Dairy,Golden Penny,2896.58,S01863
P05925,Dettol Product 5925,Beverages,Indomie,10020.85,S01079
P05926,Nestle Product 5926,Dairy,Power Oil,10643.38,S00209
P05927,Dangote Product 5927,Cleaning,Peak,13138.24,S02063
P05928,Golden Penny Product 5928,Beverages,Power Oil,15348.32,S04472
P05929,Dettol Product 5929,Toiletries,Indomie,4116.28,S08827
P05930,Golden Penny Product 5930,Cleaning,Power Oil,15488.13,S06807
P05931,Dettol Product 5931,Dairy,Peak,24576.87,S04083
P05932,Dangote Product 5932,Beverages,Indomie,10895.65,S02680
P05933,Nestle Product 5933,Dairy,Golden Penny,10186.56,S00174
P05934,Dangote Product 5934,Cleaning,Golden Penny,3752.59,S09221
P05935,Dangote Product 5935,Frozen Foods,Dangote,17638.64,S00911
P05936,Milo Product 5936,Toiletries,Dettol,10283.17,S05108
P05937,Nestle Product 5937,Beverages,Dettol,12680.31,S04087
P05938,Power Oil Product 5938,Toiletries,Nestle,16534.74,S00861
P05939,Nestle Product 5939,Beverages,Golden Penny,3298.54,S08073
P05940,Indomie Product 5940,Cleaning,Dangote,18420.74,S07257
P05941,Power Oil Product 5941,Toiletries,Golden Penny,15624.93,S05010
P05942,Golden Penny Product 5942,Cleaning,Milo,14769.56,S04542
P05943,Power Oil Product 5943,Beverages,Indomie,19821.38,S05682
P05944,Indomie Product 5944,Frozen Foods,Dettol,14036.81,S03645
P05945,Power Oil Product 5945,Dairy,Golden Penny,6353.38,S08372
P05946,Peak Product 5946,Beverages,Golden Penny,688.41,S07888
P05947,Golden Penny Product 5947,Toiletries,Power Oil,6364.09,S03412
P05948,Dangote Product 5948,Beverages,Golden Penny,10692.89,S01663
P05949,Indomie Product 5949,Beverages,Nestle,19002.19,S04154
P05950,Dangote Product 5950,Cleaning,Power Oil,4933.76,S07515
P05951,Indomie Product 5951,Food,Golden Penny,5907.76,S00735
P05952,Power Oil Product 5952,Food,Milo,1395.3,S04073
P05953,Indomie Product 5953,Toiletries,Peak,20507.57,S07987
P05954,Peak Product 5954,Toiletries,Power Oil,8241.8,S08170
P05955,Dangote Product 5955,Frozen Foods,Nestle,15924.44,S00858
P05956,Nestle Product 5956,Beverages,Indomie,22404.95,S04902
P05957,Power Oil Product 5957,Dairy,Nestle,1965.92,S09728
P05958,Indomie Product 5958,Toiletries,Power Oil,21425.1,S02157
P05959,Power Oil Product 5959,Beverages,Dangote,23546.23,S08469
P05960,Peak Product 5960,Frozen Foods,Peak,21143.12,S05657
P05961,Dangote Product 5961,Toiletries,Golden Penny,18284.8,S05081
P05962,Nestle Product 5962,Food,Dettol,2929.86,S08147
P05963,Power Oil Product 5963,Toiletries,Dettol,23744.97,S06428
P05964,Milo Product 5964,Beverages,Indomie,23978.05,S02154
P05965,Nestle Product 5965,Dairy,Golden Penny,632.75,S07055
P05966,Peak Product 5966,Cleaning,Milo,3526.37,S01220
P05967,Power Oil Product 5967,Cleaning,Milo,6088.67,S02154
P05968,Dangote Product 5968,Food,Dettol,11008.3,S01199
P05969,Power Oil Product 5969,Food,Nestle,4015.3,S05152
P05970,Milo Product 5970,Frozen Foods,Power Oil,16757.59,S06882
P05971,Dettol Product 5971,Dairy,Peak,7790.58,S03536
P05972,Milo Product 5972,Food,Dangote,18680.04,S09714
P05973,Dangote Product 5973,Food,Dangote,2150.45,S04662
P05974,Milo Product 5974,Cleaning,Peak,21269.56,S03548
P05975,Indomie Product 5975,Dairy,Peak,13541.09,S03394
P05976,Dangote Product 5976,Toiletries,Milo,16479.8,S06323
P05977,Golden Penny Product 5977,Frozen Foods,Peak,10309.27,S08328
P05978,Dettol Product 5978,Cleaning,Power Oil,2397.16,S05788
P05979,Milo Product 5979,Frozen Foods,Dangote,24826.68,S00577
P05980,Milo Product 5980,Toiletries,Milo,19016.89,S08787
P05981,Indomie Product 5981,Dairy,Dettol,4567.21,S00562
P05982,Dangote Product 5982,Dairy,Indomie,17920.48,S02566
P05983,Dangote Product 5983,Cleaning,Peak,16896.09,S04758
P05984,Dettol Product 5984,Beverages,Golden Penny,11560.91,S05763
P05985,Milo Product 5985,Toiletries,Dangote,11759.53,S03659
P05986,Dangote Product 5986,Frozen Foods,Golden Penny,1432.98,S06560
P05987,Dettol Product 5987,Frozen Foods,Power Oil,2760.36,S04183
P05988,Power Oil Product 5988,Toiletries,Golden Penny,10409.07,S01302
P05989,Nestle Product 5989,Dairy,Dettol,6733.2,S00579
P05990,Milo Product 5990,Dairy,Milo,11346.12,S01121
P05991,Power Oil Product 5991,Dairy,Peak,2283.23,S04987
P05992,Power Oil Product 5992,Dairy,Dangote,8907.14,S09956
P05993,Power Oil Product 5993,Dairy,Golden Penny,24923.43,S04079
P05994,Peak Product 5994,Frozen Foods,Dangote,22919.4,S07191
P05995,Golden Penny Product 5995,Frozen Foods,Indomie,603.19,S00531
P05996,Indomie Product 5996,Toiletries,Power Oil,10827.35,S03505
P05997,Golden Penny Product 5997,Dairy,Dettol,12156.35,S03965
P05998,Dangote Product 5998,Cleaning,Golden Penny,2665.66,S08113
P05999,Dettol Product 5999,Food,Indomie,21023.3,S01766
P06000,Power Oil Product 6000,Toiletries,Dettol,16897.78,S00207
P06001,Peak Product 6001,Beverages,Nestle,16686.7,S02270
P06002,Power Oil Product 6002,Toiletries,Power Oil,8167.0,S00948
P06003,Power Oil Product 6003,Toiletries,Dangote,12780.56,S00598
P06004,Golden Penny Product 6004,Frozen Foods,Dettol,10156.25,S07508
P06005,Golden Penny Product 6005,Frozen Foods,Dettol,3550.59,S06186
P06006,Peak Product 6006,Dairy,Golden Penny,527.1,S04622
P06007,Golden Penny Product 6007,Frozen Foods,Golden Penny,19356.69,S00974
P06008,Dangote Product 6008,Food,Peak,7418.03,S05127
P06009,Indomie Product 6009,Frozen Foods,Nestle,15537.84,S03704
P06010,Dangote Product 6010,Dairy,Nestle,2837.64,S09309
P06011,Milo Product 6011,Toiletries,Nestle,10450.15,S06349
P06012,Indomie Product 6012,Frozen Foods,Dettol,17391.04,S05886
P06013,Peak Product 6013,Frozen Foods,Milo,4087.7,S05519
P06014,Indomie Product 6014,Dairy,Power Oil,15869.54,S00913
P06015,Dangote Product 6015,Beverages,Indomie,6395.33,S02125
P06016,Golden Penny Product 6016,Toiletries,Dangote,9432.55,S07670
P06017,Dettol Product 6017,Food,Indomie,9113.76,S06046
P06018,Dangote Product 6018,Toiletries,Peak,23091.09,S02720
P06019,Dangote Product 6019,Toiletries,Peak,10437.88,S07068
P06020,Dangote Product 6020,Cleaning,Peak,21275.06,S03564
P06021,Indomie Product 6021,Dairy,Nestle,19328.84,S07962
P06022,Dangote Product 6022,Frozen Foods,Milo,20031.5,S06821
P06023,Peak Product 6023,Toiletries,Indomie,11946.16,S05292
P06024,Nestle Product 6024,Toiletries,Nestle,4051.26,S02372
P06025,Indomie Product 6025,Toiletries,Indomie,6426.34,S08917
P06026,Milo Product 6026,Beverages,Peak,6259.05,S07562
P06027,Golden Penny Product 6027,Dairy,Peak,7645.04,S00681
P06028,Golden Penny Product 6028,Food,Peak,22852.31,S00518
P06029,Indomie Product 6029,Dairy,Milo,15856.2,S01996
P06030,Nestle Product 6030,Food,Golden Penny,16804.5,S06698
P06031,Dangote Product 6031,Dairy,Peak,807.78,S07442
P06032,Peak Product 6032,Frozen Foods,Peak,20804.32,S09506
P06033,Indomie Product 6033,Cleaning,Power Oil,21205.57,S06200
P06034,Indomie Product 6034,Toiletries,Dettol,10348.33,S09048
P06035,Golden Penny Product 6035,Toiletries,Peak,24226.8,S03612
P06036,Nestle Product 6036,Food,Nestle,2512.26,S01143
P06037,Peak Product 6037,Food,Peak,7938.85,S05601
P06038,Peak Product 6038,Cleaning,Golden Penny,4082.99,S01898
P06039,Dettol Product 6039,Frozen Foods,Dangote,7881.0,S07380
P06040,Dangote Product 6040,Frozen Foods,Power Oil,10468.95,S09381
P06041,Nestle Product 6041,Food,Milo,11440.24,S04849
P06042,Dettol Product 6042,Frozen Foods,Golden Penny,1916.38,S03243
P06043,Peak Product 6043,Toiletries,Power Oil,19120.6,S06386
P06044,Nestle Product 6044,Toiletries,Dettol,3303.55,S02499
P06045,Dettol Product 6045,Toiletries,Dettol,15071.16,S00896
P06046,Dettol Product 6046,Cleaning,Nestle,877.57,S03520
P06047,Dettol Product 6047,Toiletries,Nestle,15532.27,S09513
P06048,Dettol Product 6048,Food,Golden Penny,6323.92,S01746
P06049,Golden Penny Product 6049,Dairy,Nestle,2406.25,S06628
P06050,Nestle Product 6050,Food,Dangote,20869.7,S00278
P06051,Golden Penny Product 6051,Beverages,Milo,19025.12,S07388
P06052,Power Oil Product 6052,Beverages,Peak,17630.01,S09119
P06053,Dangote Product 6053,Toiletries,Dettol,23151.4,S06498
P06054,Golden Penny Product 6054,Food,Dangote,2214.11,S08747
P06055,Milo Product 6055,Cleaning,Power Oil,7524.0,S01551
P06056,Indomie Product 6056,Toiletries,Golden Penny,10024.89,S06366
P06057,Nestle Product 6057,Food,Dangote,7166.29,S04762
P06058,Milo Product 6058,Dairy,Nestle,21944.99,S06203
P06059,Nestle Product 6059,Frozen Foods,Nestle,13015.76,S07657
P06060,Dangote Product 6060,Cleaning,Golden Penny,10251.13,S01746
P06061,Dangote Product 6061,Food,Dettol,19988.72,S00065
P06062,Peak Product 6062,Dairy,Dettol,23752.17,S03636
P06063,Dettol Product 6063,Toiletries,Nestle,14968.85,S03310
P06064,Dangote Product 6064,Dairy,Peak,2944.07,S01211
P06065,Dettol Product 6065,Food,Milo,20837.26,S00599
P06066,Nestle Product 6066,Frozen Foods,Dangote,4421.49,S01521
P06067,Nestle Product 6067,Toiletries,Nestle,2336.05,S05844
P06068,Power Oil Product 6068,Frozen Foods,Milo,11303.92,S03727
P06069,Golden Penny Product 6069,Beverages,Nestle,16657.08,S06671
P06070,Power Oil Product 6070,Toiletries,Indomie,5874.53,S01785
P06071,Dettol Product 6071,Cleaning,Dangote,20499.88,S03837
P06072,Power Oil Product 6072,Beverages,Dangote,21935.57,S00908
P06073,Nestle Product 6073,Frozen Foods,Indomie,9741.22,S06623
P06074,Power Oil Product 6074,Beverages,Milo,17997.3,S07826
P06075,Dettol Product 6075,Beverages,Peak,24862.35,S03547
P06076,Nestle Product 6076,Dairy,Indomie,6971.55,S08116
P06077,Indomie Product 6077,Beverages,Power Oil,21175.78,S06163
P06078,Power Oil Product 6078,Cleaning,Golden Penny,20922.72,S02514
P06079,Dettol Product 6079,Cleaning,Milo,13924.52,S01516
P06080,Nestle Product 6080,Cleaning,Peak,24777.62,S03956
P06081,Nestle Product 6081,Frozen Foods,Golden Penny,19817.57,S07891
P06082,Milo Product 6082,Dairy,Dangote,10874.44,S05985
P06083,Power Oil Product 6083,Frozen Foods,Peak,12046.74,S03752
P06084,Power Oil Product 6084,Dairy,Indomie,3137.37,S01990
P06085,Milo Product 6085,Beverages,Power Oil,807.54,S09625
P06086,Golden Penny Product 6086,Toiletries,Nestle,9949.99,S06565
P06087,Golden Penny Product 6087,Frozen Foods,Dettol,586.27,S04850
P06088,Power Oil Product 6088,Toiletries,Dettol,321.58,S03782
P06089,Golden Penny Product 6089,Toiletries,Indomie,11990.82,S01623
P06090,Milo Product 6090,Dairy,Indomie,9180.47,S02067
P06091,Dangote Product 6091,Toiletries,Dangote,15604.22,S02845
P06092,Milo Product 6092,Food,Dangote,1388.18,S01315
P06093,Peak Product 6093,Cleaning,Dangote,2262.47,S05353
P06094,Milo Product 6094,Food,Milo,1946.25,S09592
P06095,Dettol Product 6095,Beverages,Nestle,19736.98,S08426
P06096,Peak Product 6096,Beverages,Peak,21414.31,S00020
P06097,Dangote Product 6097,Cleaning,Indomie,16447.68,S03166
P06098,Nestle Product 6098,Cleaning,Milo,20838.76,S00840
P06099,Milo Product 6099,Dairy,Indomie,5076.73,S03573
P06100,Peak Product 6100,Food,Nestle,16699.7,S08671
P06101,Peak Product 6101,Dairy,Dettol,23727.45,S04015
P06102,Milo Product 6102,Toiletries,Power Oil,18171.06,S01151
P06103,Indomie Product 6103,Beverages,Peak,19348.08,S08689
P06104,Indomie Product 6104,Beverages,Dangote,10384.39,S01338
P06105,Milo Product 6105,Toiletries,Peak,12121.17,S01035
P06106,Golden Penny Product 6106,Food,Indomie,4901.67,S04290
P06107,Peak Product 6107,Cleaning,Milo,15267.26,S06940
P06108,Golden Penny Product 6108,Toiletries,Peak,10462.91,S07577
P06109,Milo Product 6109,Toiletries,Dangote,20947.71,S02415
P06110,Golden Penny Product 6110,Frozen Foods,Peak,17882.82,S03738
P06111,Indomie Product 6111,Toiletries,Indomie,19752.17,S08744
P06112,Indomie Product 6112,Cleaning,Milo,20165.07,S01667
P06113,Indomie Product 6113,Dairy,Golden Penny,11635.17,S04261
P06114,Power Oil Product 6114,Beverages,Indomie,7962.93,S06791
P06115,Nestle Product 6115,Toiletries,Nestle,17158.09,S04562
P06116,Golden Penny Product 6116,Cleaning,Milo,19215.25,S08883
P06117,Milo Product 6117,Frozen Foods,Peak,21828.28,S01903
P06118,Peak Product 6118,Toiletries,Golden Penny,5675.5,S06981
P06119,Nestle Product 6119,Food,Dangote,8147.77,S08187
P06120,Dettol Product 6120,Food,Power Oil,8068.15,S05698
P06121,Dangote Product 6121,Cleaning,Milo,17525.29,S02735
P06122,Dettol Product 6122,Frozen Foods,Dettol,23240.97,S00855
P06123,Indomie Product 6123,Toiletries,Peak,17264.77,S00260
P06124,Nestle Product 6124,Dairy,Golden Penny,11805.46,S01905
P06125,Milo Product 6125,Beverages,Milo,10002.69,S00369
P06126,Golden Penny Product 6126,Beverages,Golden Penny,8235.22,S04866
P06127,Peak Product 6127,Frozen Foods,Dangote,4545.19,S05235
P06128,Power Oil Product 6128,Cleaning,Dettol,11816.5,S03726
P06129,Dettol Product 6129,Frozen Foods,Golden Penny,15120.78,S05882
P06130,Dettol Product 6130,Frozen Foods,Power Oil,19138.29,S01106
P06131,Indomie Product 6131,Toiletries,Dettol,6881.92,S01399
P06132,Peak Product 6132,Food,Dettol,16950.23,S06415
P06133,Dettol Product 6133,Food,Golden Penny,17820.0,S06975
P06134,Indomie Product 6134,Toiletries,Milo,23954.48,S07587
P06135,Milo Product 6135,Food,Peak,4175.75,S09104
P06136,Nestle Product 6136,Cleaning,Indomie,5291.1,S00502
P06137,Dangote Product 6137,Frozen Foods,Dangote,9165.04,S04084
P06138,Dangote Product 6138,Cleaning,Indomie,14535.31,S02722
P06139,Nestle Product 6139,Cleaning,Indomie,12879.65,S03657
P06140,Indomie Product 6140,Food,Dangote,22221.81,S08548
P06141,Golden Penny Product 6141,Food,Indomie,15989.58,S03761
P06142,Milo Product 6142,Toiletries,Nestle,13710.26,S02447
P06143,Indomie Product 6143,Food,Dettol,3516.61,S01050
P06144,Dettol Product 6144,Food,Nestle,3615.62,S07700
P06145,Nestle Product 6145,Cleaning,Peak,11033.97,S02625
P06146,Dettol Product 6146,Frozen Foods,Milo,19098.4,S03430
P06147,Milo Product 6147,Toiletries,Peak,4093.85,S05362
P06148,Power Oil Product 6148,Toiletries,Peak,17173.89,S00320
P06149,Dangote Product 6149,Toiletries,Peak,1002.55,S01882
P06150,Nestle Product 6150,Cleaning,Nestle,17808.13,S02111
P06151,Milo Product 6151,Beverages,Golden Penny,17314.03,S00211
P06152,Golden Penny Product 6152,Dairy,Dangote,24901.61,S02206
P06153,Indomie Product 6153,Beverages,Power Oil,1149.5,S08667
P06154,Golden Penny Product 6154,Food,Golden Penny,16807.71,S02333
P06155,Nestle Product 6155,Beverages,Dettol,8406.17,S03354
P06156,Peak Product 6156,Dairy,Indomie,21265.63,S09180
P06157,Dangote Product 6157,Frozen Foods,Peak,21805.76,S06495
P06158,Golden Penny Product 6158,Food,Milo,21037.8,S06985
P06159,Milo Product 6159,Frozen Foods,Dettol,18226.71,S05007
P06160,Dangote Product 6160,Beverages,Golden Penny,21481.58,S04166
P06161,Power Oil Product 6161,Toiletries,Nestle,1794.08,S00310
P06162,Milo Product 6162,Food,Milo,9895.9,S09508
P06163,Dettol Product 6163,Food,Dangote,17207.2,S04709
P06164,Nestle Product 6164,Cleaning,Power Oil,13897.51,S01636
P06165,Power Oil Product 6165,Cleaning,Peak,12347.08,S04905
P06166,Indomie Product 6166,Frozen Foods,Milo,20787.36,S02785
P06167,Dangote Product 6167,Frozen Foods,Indomie,7533.81,S01950
P06168,Power Oil Product 6168,Food,Power Oil,20489.29,S09992
P06169,Milo Product 6169,Frozen Foods,Milo,2648.14,S03198
P06170,Peak Product 6170,Toiletries,Indomie,17767.04,S06103
P06171,Indomie Product 6171,Cleaning,Golden Penny,17468.59,S02182
P06172,Dangote Product 6172,Toiletries,Golden Penny,24605.83,S07292
P06173,Nestle Product 6173,Beverages,Power Oil,23046.6,S00939
P06174,Nestle Product 6174,Dairy,Milo,4524.05,S05569
P06175,Golden Penny Product 6175,Frozen Foods,Power Oil,1358.73,S01746
P06176,Peak Product 6176,Food,Power Oil,19452.08,S05319
P06177,Power Oil Product 6177,Frozen Foods,Milo,20903.63,S07586
P06178,Dettol Product 6178,Cleaning,Indomie,10166.28,S03622
P06179,Peak Product 6179,Dairy,Nestle,13381.8,S00307
P06180,Golden Penny Product 6180,Food,Nestle,22730.2,S05878
P06181,Dangote Product 6181,Cleaning,Dettol,3119.78,S08906
P06182,Milo Product 6182,Food,Nestle,20705.07,S02151
P06183,Indomie Product 6183,Frozen Foods,Golden Penny,9325.81,S05382
P06184,Nestle Product 6184,Cleaning,Power Oil,14987.18,S02967
P06185,Dangote Product 6185,Toiletries,Power Oil,14175.57,S07258
P06186,Power Oil Product 6186,Dairy,Dettol,15069.69,S01447
P06187,Peak Product 6187,Cleaning,Golden Penny,19674.31,S09707
P06188,Golden Penny Product 6188,Food,Nestle,19013.18,S07664
P06189,Milo Product 6189,Beverages,Dettol,21876.42,S05328
P06190,Peak Product 6190,Food,Milo,213.95,S09339
P06191,Power Oil Product 6191,Frozen Foods,Dettol,22806.78,S00639
P06192,Peak Product 6192,Toiletries,Indomie,4702.04,S03361
P06193,Golden Penny Product 6193,Dairy,Milo,1707.54,S08422
P06194,Golden Penny Product 6194,Toiletries,Dettol,10929.05,S01153
P06195,Indomie Product 6195,Cleaning,Golden Penny,374.41,S08124
P06196,Nestle Product 6196,Dairy,Peak,18563.74,S04038
P06197,Dettol Product 6197,Frozen Foods,Indomie,11770.25,S05380
P06198,Milo Product 6198,Food,Golden Penny,5438.84,S07959
P06199,Power Oil Product 6199,Beverages,Power Oil,18400.23,S09189
P06200,Milo Product 6200,Frozen Foods,Peak,13743.24,S04231
P06201,Golden Penny Product 6201,Frozen Foods,Dettol,10018.96,S03977
P06202,Dangote Product 6202,Cleaning,Dangote,16197.24,S07705
P06203,Golden Penny Product 6203,Dairy,Nestle,15463.82,S04870
P06204,Nestle Product 6204,Toiletries,Dettol,17162.98,S04140
P06205,Nestle Product 6205,Toiletries,Peak,21279.98,S00709
P06206,Dettol Product 6206,Dairy,Indomie,18646.67,S02220
P06207,Milo Product 6207,Cleaning,Power Oil,7263.27,S03806
P06208,Nestle Product 6208,Dairy,Power Oil,24839.16,S01788
P06209,Milo Product 6209,Food,Nestle,6387.24,S09499
P06210,Golden Penny Product 6210,Frozen Foods,Power Oil,23879.16,S09302
P06211,Dangote Product 6211,Dairy,Milo,9224.08,S05149
P06212,Dettol Product 6212,Frozen Foods,Golden Penny,23063.93,S08141
P06213,Power Oil Product 6213,Dairy,Peak,9584.73,S08623
P06214,Nestle Product 6214,Beverages,Nestle,16994.32,S08009
P06215,Golden Penny Product 6215,Food,Dettol,16373.44,S01604
P06216,Dettol Product 6216,Dairy,Milo,2529.2,S03168
P06217,Power Oil Product 6217,Cleaning,Dangote,16119.58,S00043
P06218,Dettol Product 6218,Frozen Foods,Golden Penny,9820.02,S02568
P06219,Indomie Product 6219,Beverages,Golden Penny,17944.31,S08210
P06220,Power Oil Product 6220,Toiletries,Dangote,6060.15,S03099
P06221,Milo Product 6221,Frozen Foods,Power Oil,3421.42,S09083
P06222,Power Oil Product 6222,Cleaning,Dangote,18255.53,S03674
P06223,Peak Product 6223,Beverages,Milo,8013.51,S02599
P06224,Dettol Product 6224,Beverages,Power Oil,17420.02,S05424
P06225,Peak Product 6225,Toiletries,Dettol,4065.7,S09736
P06226,Dangote Product 6226,Beverages,Indomie,24220.76,S04026
P06227,Nestle Product 6227,Dairy,Dettol,2055.95,S06945
P06228,Power Oil Product 6228,Food,Golden Penny,17816.96,S05144
P06229,Power Oil Product 6229,Toiletries,Dettol,24670.02,S00687
P06230,Indomie Product 6230,Food,Dangote,10394.62,S07705
P06231,Nestle Product 6231,Food,Golden Penny,10568.8,S05066
P06232,Nestle Product 6232,Toiletries,Nestle,20023.15,S06417
P06233,Peak Product 6233,Beverages,Peak,13865.11,S04085
P06234,Peak Product 6234,Cleaning,Indomie,12044.71,S00234
P06235,Milo Product 6235,Toiletries,Dangote,11052.47,S06640
P06236,Peak Product 6236,Beverages,Indomie,21758.73,S08865
P06237,Golden Penny Product 6237,Cleaning,Dangote,9244.01,S04851
P06238,Nestle Product 6238,Dairy,Power Oil,6358.64,S00072
P06239,Nestle Product 6239,Toiletries,Power Oil,8231.28,S05573
P06240,Power Oil Product 6240,Food,Indomie,24244.23,S03478
P06241,Power Oil Product 6241,Dairy,Dangote,12593.12,S07984
P06242,Nestle Product 6242,Beverages,Golden Penny,16224.92,S07998
P06243,Milo Product 6243,Beverages,Dangote,6718.75,S06735
P06244,Dangote Product 6244,Food,Indomie,17418.17,S04001
P06245,Milo Product 6245,Frozen Foods,Milo,18077.64,S02329
P06246,Milo Product 6246,Frozen Foods,Dangote,4756.79,S03011
P06247,Indomie Product 6247,Food,Dettol,9488.21,S05525
P06248,Dangote Product 6248,Dairy,Peak,11556.21,S09921
P06249,Dangote Product 6249,Dairy,Dettol,789.17,S01100
P06250,Power Oil Product 6250,Cleaning,Peak,4481.56,S00915
P06251,Golden Penny Product 6251,Frozen Foods,Golden Penny,6470.71,S00544
P06252,Dettol Product 6252,Dairy,Dettol,22372.36,S01877
P06253,Milo Product 6253,Beverages,Peak,13870.58,S03173
P06254,Golden Penny Product 6254,Cleaning,Golden Penny,14786.52,S01189
P06255,Indomie Product 6255,Frozen Foods,Milo,19623.28,S09985
P06256,Indomie Product 6256,Food,Dangote,21282.5,S03676
P06257,Dangote Product 6257,Dairy,Peak,4158.46,S06847
P06258,Dangote Product 6258,Food,Indomie,22134.62,S08371
P06259,Golden Penny Product 6259,Cleaning,Dettol,11222.89,S04584
P06260,Indomie Product 6260,Dairy,Dangote,8025.8,S09170
P06261,Power Oil Product 6261,Dairy,Dettol,19774.29,S08971
P06262,Indomie Product 6262,Food,Milo,4999.19,S02602
P06263,Dangote Product 6263,Food,Indomie,10650.43,S09453
P06264,Dangote Product 6264,Toiletries,Nestle,10515.74,S06867
P06265,Power Oil Product 6265,Frozen Foods,Power Oil,3606.38,S04436
P06266,Dettol Product 6266,Dairy,Dangote,21147.13,S06832
P06267,Dangote Product 6267,Cleaning,Milo,22175.69,S04347
P06268,Dettol Product 6268,Beverages,Nestle,22937.03,S05614
P06269,Indomie Product 6269,Toiletries,Dettol,5594.47,S09014
P06270,Dettol Product 6270,Cleaning,Nestle,11837.98,S08970
P06271,Nestle Product 6271,Food,Dettol,289.37,S09929
P06272,Nestle Product 6272,Dairy,Power Oil,12068.07,S07507
P06273,Dangote Product 6273,Dairy,Peak,3728.52,S08421
P06274,Dettol Product 6274,Beverages,Nestle,4045.57,S08560
P06275,Dangote Product 6275,Frozen Foods,Indomie,12913.71,S02403
P06276,Milo Product 6276,Cleaning,Peak,17744.61,S06188
P06277,Nestle Product 6277,Food,Dettol,865.78,S05597
P06278,Golden Penny Product 6278,Dairy,Peak,16207.75,S06951
P06279,Dangote Product 6279,Toiletries,Milo,18270.17,S06518
P06280,Dangote Product 6280,Beverages,Peak,17311.35,S06577
P06281,Milo Product 6281,Toiletries,Dettol,24241.47,S09458
P06282,Power Oil Product 6282,Cleaning,Peak,3779.76,S09546
P06283,Golden Penny Product 6283,Food,Indomie,19072.04,S04301
P06284,Indomie Product 6284,Frozen Foods,Power Oil,6107.92,S06113
P06285,Nestle Product 6285,Food,Milo,19836.72,S01389
P06286,Peak Product 6286,Frozen Foods,Nestle,13992.88,S08558
P06287,Dettol Product 6287,Food,Peak,11887.77,S08429
P06288,Milo Product 6288,Dairy,Peak,9302.07,S00646
P06289,Dettol Product 6289,Dairy,Peak,18168.37,S00899
P06290,Dettol Product 6290,Toiletries,Dangote,7267.54,S03686
P06291,Milo Product 6291,Frozen Foods,Power Oil,18353.84,S09783
P06292,Milo Product 6292,Dairy,Indomie,16273.29,S04812
P06293,Milo Product 6293,Food,Dangote,8322.57,S01104
P06294,Peak Product 6294,Food,Dangote,1470.79,S07684
P06295,Dangote Product 6295,Food,Dettol,13970.63,S05933
P06296,Dangote Product 6296,Cleaning,Indomie,493.15,S00788
P06297,Indomie Product 6297,Toiletries,Nestle,14220.58,S02679
P06298,Golden Penny Product 6298,Cleaning,Indomie,1012.75,S00196
P06299,Indomie Product 6299,Frozen Foods,Dettol,9238.96,S09881
P06300,Dettol Product 6300,Toiletries,Dettol,16926.08,S05469
P06301,Golden Penny Product 6301,Frozen Foods,Milo,8168.02,S07395
P06302,Nestle Product 6302,Toiletries,Indomie,8794.41,S06285
P06303,Nestle Product 6303,Cleaning,Indomie,1592.68,S01367
P06304,Milo Product 6304,Toiletries,Peak,8860.7,S03461
P06305,Dettol Product 6305,Toiletries,Dangote,23540.71,S06003
P06306,Peak Product 6306,Beverages,Golden Penny,11572.93,S03765
P06307,Dettol Product 6307,Dairy,Milo,18590.65,S09961
P06308,Dettol Product 6308,Dairy,Peak,18639.85,S06173
P06309,Dangote Product 6309,Frozen Foods,Power Oil,8718.93,S01449
P06310,Dettol Product 6310,Toiletries,Dangote,20038.48,S08536
